"Organização";"Nome";"Descrição";"Tags";"Quantidade Recursos";"Quantidade Reusos";"Quantidade Downloads";"Quantidade Seguidores"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS - MARÇO - 2023";"SALDO DAS CONTAS - MARÇO - 2023";"Assistência Social,Direitos Humanos e Cidadania";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS - MARÇO - 2024";"SALDO DAS CONTAS - MARÇO - 2024";"Assistência Social";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS - NOVEMBRO - 2023";"SALDO DAS CONTAS - NOVEMBRO - 2023";"Assistência Social,Direitos Humanos e Cidadania";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS - OUTUBRO - 2023";"SALDO DAS CONTAS - OUTUBRO - 2023";"Assistência Social,Direitos Humanos e Cidadania";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS - SETEMBRO - 2023";"SALDO DAS CONTAS - SETEMBRO - 2023";"Assistência Social,Direitos Humanos e Cidadania";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"SALDO DAS CONTAS DEZEMBRO 2023";"SALDO DAS CONTAS DEZEMBRO 2023";"Assistência Social,Direitos Humanos e Cidadania";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"SIA - Sistema de Informações Ambulatoriais";"Este conjunto de dados refere-se às informações registradas relativas aos atendimentos e procedimentos ambulatoriais realizados no município de Fortaleza, com dados de faturamento.";"saúde";"5";"0";"37";"1"
"Prefeitura Municipal de Fortaleza";"Saldo de Emprego Turismo";"Ano, mês, uf, município, bairro, ocupação, classe, sub - classe, grau de instrução, hora contratada, sub - setor,idade, salário, meses trabalhados, estabelecimento, tipo movimentação, movimento de Fortaleza, Ce.
Série histórica desde 2015.  Vide dashboard no site do Observatório do Turismo ==> https://observatorio.setfor.fortaleza.ce.gov.br/";"economia,emprego,saldo de emprego,turismo";"1";"0";"18";"0"
"Prefeitura Municipal de Fortaleza";"Sedes dos Maracatus de Fortaleza";"Localização das sedes dos Maracatus de Fortaleza.";"Cultura,Patrimônio";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Semáforo";"Parque semafórico de Fortaleza com informações e posições geográficas de todos os semáforos da cidade em formato .csv.";"Semáforo";"1";"0";"8";"0"
"Prefeitura Municipal de Fortaleza";"Sinistros 2015";"Sinistros de trânsito ocorridos em Fortaleza no ano de 2015 em formato .csv
Esses dados encontram-se disponíveis também na seguinte plataforma: https://vida.centralamc.com.br/login";"Sinistros";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Sinistros 2016";"Sinistros de trânsito ocorridos em Fortaleza no ano de  2016 em formato .csv
Esses dados encontram-se disponíveis também na seguinte plataforma: https://vida.centralamc.com.br/login";"Sinistros";"1";"0";"3";"0"
"Prefeitura Municipal de Fortaleza";"Sinistros 2017";"Sinistros de trânsito ocorridos em Fortaleza no ano de 2017 em formato .csv
Esses dados encontram-se disponíveis também na seguinte plataforma: https://vida.centralamc.com.br/login";"Sinistros 2017";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Sinistros 2018";"Sinistros de trânsito ocorridos em Fortaleza no ano de 2018 em formato .csv Esses dados encontram-se disponíveis também na seguinte plataforma: https://vida.centralamc.com.br/login

";"Sinistros 2018";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Sinistros 2019";"Sinistros de trânsito ocorridos em Fortaleza no ano de 2019 em formato .csv Esses dados encontram-se disponíveis também na seguinte plataforma: https://vida.centralamc.com.br/login

";"Sinistros 2019";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Sinistros 2020";"Sinistros de trânsito ocorridos em Fortaleza no ano de 2020 em formato .csv Esses dados encontram-se disponíveis também na seguinte plataforma: https://vida.centralamc.com.br/login

";"Sinistros 2020";"1";"0";"5";"0"
"Prefeitura Municipal de Fortaleza";"Sinistros 2021";"Sinistros de trânsito ocorridos em Fortaleza no ano de 2021 em formato .csv. Esses dados encontram-se disponíveis também na seguinte plataforma: https://vida.centralamc.com.br/login";"Sinistros 2021";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Sinistros 2022";"Sinistros de trânsito ocorridos em Fortaleza no ano de 2022 em formato .csv. Esses dados encontram-se disponíveis também na seguinte plataforma: https://vida.centralamc.com.br/login";"Sinistros 2022";"1";"0";"7";"0"
"Prefeitura Municipal de Fortaleza";"Sistema Eletrônico do Serviço de Informação ao Cidadão - Consulta do Pedido";"Sistema Eletrônico do Serviço de Informação ao Cidadão - Consulta do Pedido";"consulta pedido,informaçao,sistema eletronico";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Sistema Eletrônico do Serviço de Informação ao Cidadão - Relatório Pedido por Orgão";"Sistema Eletrônico do Serviço de Informação ao Cidadão - Relatório Pedido por Orgão";"informaçao,relatorio pedido por orgão,servico,sistema eletronico";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Sistema Viário Básico";"Sistema Viário Básico do município.";"seuma,svb";"4";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Taxa de Escolarização (2007/2014) - Rede Municipal";"Este conjunto de dados expressa o percentual da papulação que se encontra matriculada na escola, em determinada idade ou faixa etária, estratificada em taxa de escolarização bruta e líquida (2007-2014) ";"educacao,escolarizacao";"1";"0";"8";"0"
"Prefeitura Municipal de Fortaleza";"Territórios da Cidadania";"Territórios da Cidadania";"cidadania,território";"3";"0";"6";"0"
"Prefeitura Municipal de Fortaleza";"Tipologia Predominante por Lote";"Corresponde a tipologia predominante presente no Lote. Obtido a partir da maior soma de área construída entre as tipologias no lote.";"economia,governo";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Total de Empresas Contribuintes e Valores de ISS por Bairro";"Total de empresas contribuintes do ISS, por setor, para os bairros de Fortaleza ";"economia,governo";"1";"0";"12";"0"
"Prefeitura Municipal de Fortaleza";"Total de rendimentos mensais e quantidade de domicílios por bairro de Fortaleza";"Total de rendimentos mensais e quantidade de domicílios por bairro de Fortaleza..";"economia,governo";"1";"0";"5";"0"
"Prefeitura Municipal de Fortaleza";"Transparência - Diárias";"Informações de diárias dos servidores públicos municipais de Fortaleza.";"diárias,informações,servidores,transparência";"4";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Transparência - Servidores 2020";"Informações dos servidores públicos municipais de Fortaleza referente ao ano de 2020.";"2020,remuneração,servidores";"12";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Transparência - Servidores 2021";"Informações dos servidores públicos municipais de Fortaleza referente ao ano de 2021.";"2021,informações,remuneração,servidores";"12";"0";"5";"0"
"Prefeitura Municipal de Fortaleza";"Transparência - Servidores 2022";"Informações dos servidores públicos municipais de Fortaleza referente ao ano de 2022.";"2022,remuneração,servidores";"12";"0";"8";"0"
"Prefeitura Municipal de Fortaleza";"Transparência - Servidores 2023";"Informações dos servidores públicos municipais de Fortaleza referente ao ano de 2023.";"";"12";"0";"3";"0"
"Prefeitura Municipal de Fortaleza";"Transparência - Servidores 2024";"Informações dos servidores públicos municipais de Fortaleza referente ao ano de 2024.";"";"5";"0";"5";"0"
"Prefeitura Municipal de Fortaleza";"Trechos de Logradouro de Fortaleza";"Os trechos de logradouros são subdivisões dos logradouros definidos como o segmento tangente a no mínimo um outro trecho de logradouro";"economia,governo";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Unidades Educacionais (Rede Credenciada)";"Creche parceira. Razão social da organização; CNPJ; processo administrativo de credenciamento; data de credenciamento, situação cadastral.";"unidades educacionais. rede credenciada. creches parceiras. osc";"1";"0";"5";"0"
"Prefeitura Municipal de Fortaleza";"Unidades Educacionais da Secretaria Municipal da Educação (SME) de Fortaleza";"Situação de funcionamento; endereço completo e coordenadas; tipo de escola, tipo de gestão (direta, parceira); capacidade (vagas).";"Unidades Educacionais. SME";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Unidades de Segurança Pública da Prefeitura Municipal de Fortaleza";"Relação de unidades de segurança pública da Prefeitura Municipal de Fortaleza, contendo dados referentes às coordenadas geográficas e endereços.";"Equipamentos de Segurança Pública,Unidades de Segurança Pública";"1";"0";"9";"0"
"Prefeitura Municipal de Fortaleza";"Uso Predominante por Lote";"Corresponde ao uso predominante presente no Lote. Obtido a partir do percentual de área edificada do uso quando este for igual ou superior a 70%. Quando o percentual estiver entre 31% e 69%, considerou-se uso Misto.";"economia,governo";"1";"0";"3";"0"
"Prefeitura Municipal de Fortaleza";"Verificações 07/2023";"Verificações 07/2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Verificações Ipem 01/2023";"Verificações Ipem Janeiro 2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Verificações Ipem 02/2023";"Verificações Ipem 02/2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Verificações Ipem 03/2023";"Verificações Ipem 03/2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Verificações Ipem 04/2023";"Verificações Ipem 04/2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Verificações Ipem 05/2023";"Verificações Ipem 05/2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Verificações Ipem 06/2023";"Verificações Ipem 06/2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Verificações Ipem 08/2023";"Verificações Ipem 08/2023";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Viagens Bicicletar";"""Quantidade de viagens do sistema bicicletar agregadas por dia, estação, número de retiradas e número de devoluções, em formato geojson.""";"bicicletar,viagens";"1";"0";"4";"0"
"Prefeitura Municipal de Fortaleza";"Vias 30";"Vias de Fortaleza com a velocidade regulamentar de 30km/h em formato .csv.";"vias 30";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Vias 40";"Vias de Fortaleza com a velocidade regulamentar de 40km/h em formato .csv.";"vias 40";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Vias 50";"Vias de Fortaleza com a velocidade regulamentar de 50km/h em formato .csv.";"Vias 50";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Volume Tráfego Mensal";"Volume de tráfego médio mensal que passam nos equipamentos de Fiscalização Eletrônica de Fortaleza. A partir de janeiro de 2017.";"Volume Tráfego Mensal";"1";"0";"11";"0"
"Prefeitura Municipal de Fortaleza";"Xiringadores";"""Localização dos elementos de hidratação e nebulização conhecido como Xiringadores, em formato geojson.""";"xirigadores";"1";"0";"7";"0"
"Prefeitura Municipal de Fortaleza";"Zona Especial de Dinamização Urbana Socioeconômica - ZEDUS";"Delimitação das Zonas Especiais de Dinamização Urbana e Socioeconômica";"plano diretor,seuma,zonas especiais";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Zona de Proteção do Aeródromo Feijó - ZPA";"Delimitação da Zona de Proteação do Aeródromo Feijó - ZPA.";"aerodromo,feijo,seuma,zpa";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Zonas Especiais";"Zonas Especiais definidas pelo Plano Diretor Participativo de 2009.";"plano diretor,seuma,zonas especiais";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"resumo de acoes e eventos dos equipamentos esportivo de grande porte";"Este arquivo contém resumo de ações dos equipamentos esportivos de grande porte do ano 2024";"equipamentos,esportivo,eventos,ginásio,projetos";"1";"0";"3";"0"
"Prefeitura Municipal de Fortaleza";"Áreas Especiais Aeroportuárias";"Delimitação das áreas no entorno de aeródromos regidas por legislação específica.";"aea,aeródromos,seuma,áreas especiais";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Áreas edificadas - Áreas Edificadas Comerciais em 2020";"Mapa com o somatório das áreas comerciais edificadas, por bairro.";"";"1";"0";"3";"0"
"Prefeitura Municipal de Fortaleza";"Áreas edificadas - Áreas Edificadas Comerciais em 2021";"Mapa com o somatório das áreas comerciais edificadas, por bairro.";"";"1";"0";"3";"0"
"Prefeitura Municipal de Fortaleza";"Áreas edificadas - Áreas Edificadas Residenciais em 2020";"Mapa com o somatório das áreas residenciais edificadas, por bairro.";"";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Áreas edificadas - Áreas Edificadas Residenciais em 2021";"Mapa com o somatório das áreas residenciais edificadas, por bairro.";"";"1";"0";"0";"0"
"Prefeitura Municipal de Fortaleza";"Áreas edificadas - Áreas Edificadas por uso em 2020";"Área construída cadastral por Bairro de acordo com base do lançamento tributário do Imposto Predial e Territorial Urbano - IPTU no ano de 2020";"";"1";"0";"3";"0"
"Prefeitura Municipal de Fortaleza";"Áreas edificadas - Áreas Edificadas por uso em 2021";"Área construída cadastral por Bairro de acordo com base do lançamento tributário do Imposto Predial e Territorial Urbano - IPTU no ano de 2021";"";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Áreas edificadas - Áreas Edificadas por uso em 2022";"Área construída cadastral por Bairro de acordo com base do lançamento tributário do Imposto Predial e Territorial Urbano - IPTU no ano de 2022";"";"1";"0";"2";"0"
"Prefeitura Municipal de Fortaleza";"Áreas edificadas - Áreas Edificadas por uso em 2023";"Área construída cadastral por Bairro de acordo com base do lançamento tributário do Imposto Predial e Territorial Urbano - IPTU no ano de 2023";"";"1";"0";"3";"0"
"Prefeitura Municipal de Fortaleza";"Áreas edificadas - Áreas Edificadas por uso em 2024";"Área construída cadastral por Bairro de acordo com base do lançamento tributário do Imposto Predial e Territorial Urbano - IPTU no ano de 2024";"";"1";"0";"5";"0"
"Prefeitura Municipal de Fortaleza";"Áreas edificadas - Áreas Edificadas, Prestadores de Serviço em 2021";"Mapa com o somatório das áreas edificadas, de edifícios com a atividade prestação de serviço, por bairro.";"";"1";"0";"3";"0"
"Prefeitura Municipal de Fortaleza";"Índice ICAB Atualização";"Índice de Concentração Setorial de Empresas por Bairro (ICS-B)";"economia,governo";"1";"0";"4";"0"
"Prefeitura Municipal de Fortaleza";"Índice de Bem Estar Urbano de Fortaleza";"Dimensões de Bem-Estar Urbano";"economia,governo";"1";"0";"15";"0"
